model_id,origin_week_ref,target_week_ref,horizon_steps,tau_years,yield_col,yield_pred,yield_obs,error,abs_error
dl,2021-06-04,2021-07-02,4,10.0,bbg_bz_bond_10y,9.414944555822123,9.5135,-0.09855544417787776,0.09855544417787776
dl,2021-06-04,2021-09-03,13,1.0,bbg_bz_bond_1y,6.400518771365378,8.4173,-2.0167812286346214,2.0167812286346214
dl,2021-06-04,2021-09-03,13,3.0,bbg_bz_bond_3y,7.9770977395283085,9.8637,-1.8866022604716912,1.8866022604716912
dl,2021-06-04,2021-09-03,13,5.0,bbg_bz_bond_5y,8.826176317446672,10.448,-1.6218236825533285,1.6218236825533285
dl,2021-06-04,2021-09-03,13,10.0,bbg_bz_bond_10y,9.525888453477707,10.8137,-1.2878115465222937,1.2878115465222937
dl,2021-06-04,2021-12-03,26,1.0,bbg_bz_bond_1y,6.440929656538163,11.3396,-4.898670343461838,4.898670343461838
dl,2021-06-04,2021-12-03,26,3.0,bbg_bz_bond_3y,8.049529627790166,10.9978,-2.9482703722098336,2.9482703722098336
dl,2021-06-04,2021-12-03,26,5.0,bbg_bz_bond_5y,8.91626630898733,10.9548,-2.0385336910126703,2.0385336910126703
dl,2021-06-04,2021-12-03,26,10.0,bbg_bz_bond_10y,9.631637942183126,11.6053,-1.973662057816874,1.973662057816874
dl,2021-06-04,2022-06-03,52,1.0,bbg_bz_bond_1y,6.53213937566291,13.4292,-6.89706062433709,6.89706062433709
dl,2021-06-04,2022-06-03,52,3.0,bbg_bz_bond_3y,8.145986191373424,12.5833,-4.437313808626575,4.437313808626575
dl,2021-06-04,2022-06-03,52,5.0,bbg_bz_bond_5y,9.015527229191889,12.5493,-3.5337727708081115,3.5337727708081115
dl,2021-06-04,2022-06-03,52,10.0,bbg_bz_bond_10y,9.733152559470925,12.7509,-3.0177474405290745,3.0177474405290745
dl,2021-06-11,2021-07-09,4,1.0,bbg_bz_bond_1y,6.641979404271366,6.9209,-0.2789205957286338,0.2789205957286338
dl,2021-06-11,2021-07-09,4,3.0,bbg_bz_bond_3y,8.209863856645473,8.3384,-0.1285361433545269,0.1285361433545269
dl,2021-06-11,2021-07-09,4,5.0,bbg_bz_bond_5y,9.053677529798051,8.8125,0.24117752979805118,0.24117752979805118
dl,2021-06-11,2021-07-09,4,10.0,bbg_bz_bond_10y,9.747488634026793,9.6164,0.13108863402679205,0.13108863402679205
dl,2021-06-11,2021-09-10,13,1.0,bbg_bz_bond_1y,6.7615815438419915,8.9398,-2.1782184561580085,2.1782184561580085
dl,2021-06-11,2021-09-10,13,3.0,bbg_bz_bond_3y,8.314956916373815,10.1939,-1.8789430836261847,1.8789430836261847
dl,2021-06-11,2021-09-10,13,5.0,bbg_bz_bond_5y,9.14549045262394,10.7115,-1.5660095473760585,1.5660095473760585
dl,2021-06-11,2021-09-10,13,10.0,bbg_bz_bond_10y,9.813694626993644,11.3849,-1.5712053730063555,1.5712053730063555
dl,2021-06-11,2021-12-10,26,1.0,bbg_bz_bond_1y,6.81665484794532,11.4304,-4.613745152054681,4.613745152054681
dl,2021-06-11,2021-12-10,26,3.0,bbg_bz_bond_3y,8.367676847317782,10.5203,-2.152623152682219,2.152623152682219
dl,2021-06-11,2021-12-10,26,5.0,bbg_bz_bond_5y,9.199117398317826,10.3202,-1.1210826016821738,1.1210826016821738
